imagepath,imagepath_neg,caption,caption_neg
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006560@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006560@0.png,[schwannoma] Breast ultrasound image presenting the visualized breast parenchymal background.,[no suspicious sonographic finding] Breast ultrasound image presenting the visualized breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006561@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006561@0.png,[schwannoma] Breast ultrasound image documenting sonographic breast tissue context.,[normal breast tissue appearance] Breast ultrasound image documenting sonographic breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006562@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006562@0.png,[schwannoma] Breast ultrasound image describing the background echogenic appearance of breast tissue.,[unremarkable breast tissue appearance] Breast ultrasound image describing the background echogenic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006564@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006564@0.png,[schwannoma] Breast ultrasound image presenting the tissue background of the breast scan.,[preserved breast tissue morphology] Breast ultrasound image presenting the tissue background of the breast scan.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006565@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006565@0.png,[schwannoma] Breast ultrasound image documenting the visualized parenchymal tissue context.,[negative breast ultrasound] Breast ultrasound image documenting the visualized parenchymal tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006566@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006566@0.png,[schwannoma] Breast ultrasound image describing background breast parenchyma in the field of view.,[intact breast tissue appearance] Breast ultrasound image describing background breast parenchyma in the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006570@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006570@0.png,[schwannoma] Breast ultrasound image presenting the sonographic tissue appearance of the breast.,[no suspicious sonographic finding] Breast ultrasound image presenting the sonographic tissue appearance of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006572@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006572@0.png,[schwannoma] Breast ultrasound image documenting breast tissue composition and background echotexture.,[no suspicious sonographic finding] Breast ultrasound image documenting breast tissue composition and background echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006573@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006573@0.png,[haemangioma] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.,[normal-appearing breast tissue] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006574@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006574@0.png,[haemangioma] Breast ultrasound image presenting the background tissue context of the examined breast region.,[preserved breast parenchymal appearance] Breast ultrasound image presenting the background tissue context of the examined breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006575@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006575@0.png,[haemangioma] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.,[no focal abnormality] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006579@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006579@0.png,[haemangioma] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.,[normal-appearing breast parenchyma] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006580@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006580@0.png,[haemangioma] Breast ultrasound image presenting background parenchymal tissue for structured image description.,[negative breast ultrasound] Breast ultrasound image presenting background parenchymal tissue for structured image description.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006581@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006581@0.png,[haemangioma] Breast ultrasound image documenting the sonographic background appearance of breast tissue.,[negative breast ultrasound] Breast ultrasound image documenting the sonographic background appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006583@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006583@0.png,[haemangioma] Breast ultrasound image describing breast parenchyma and background tissue composition.,[normal breast tissue appearance] Breast ultrasound image describing breast parenchyma and background tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006585@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006585@0.png,[haemangioma] Breast ultrasound image demonstrating background echotexture and breast tissue composition.,[normal-appearing parenchymal tissue] Breast ultrasound image demonstrating background echotexture and breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006590@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006590@0.png,[haemangioma] Breast ultrasound image showing the background echotexture of the visualized breast parenchyma.,[negative] Breast ultrasound image showing the background echotexture of the visualized breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006592@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006592@0.png,[haemangioma] Breast ultrasound image demonstrating tissue composition within the visualized breast tissue.,[normal parenchymal appearance] Breast ultrasound image demonstrating tissue composition within the visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006593@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006593@0.png,[haemangioma] Breast ultrasound image showing breast tissue background within the sonographic field of view.,[no focal sonographic abnormality] Breast ultrasound image showing breast tissue background within the sonographic field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006594@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006594@0.png,[haemangioma] Breast ultrasound image demonstrating the sonographic tissue pattern of the breast.,[normal parenchymal appearance] Breast ultrasound image demonstrating the sonographic tissue pattern of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006595@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006595@0.png,[haemangioma] Breast ultrasound image showing background breast parenchyma and tissue composition.,[sonographically negative] Breast ultrasound image showing background breast parenchyma and tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006596@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006596@0.png,[haemangioma] Breast ultrasound image demonstrating the background echogenic pattern of breast tissue.,[intact] Breast ultrasound image demonstrating the background echogenic pattern of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006599@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006599@0.png,[haemangioma] Breast ultrasound image showing the visualized breast tissue composition.,[intact parenchymal architecture] Breast ultrasound image showing the visualized breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006600@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006600@0.png,[haemangioma] Breast ultrasound image demonstrating background parenchymal echotexture.,[no suspicious breast lesion] Breast ultrasound image demonstrating background parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006602@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006602@0.png,[haemangioma] Breast ultrasound image showing breast tissue characteristics within the imaging field.,[intact] Breast ultrasound image showing breast tissue characteristics within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006605@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006605@0.png,[haemangioma] Breast ultrasound image demonstrating the overall sonographic appearance of breast tissue.,[preserved parenchymal morphology] Breast ultrasound image demonstrating the overall sonographic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006606@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006606@0.png,[haemangioma] Breast ultrasound image showing the background tissue context of the breast.,[sonographically negative] Breast ultrasound image showing the background tissue context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006607@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006607@0.png,[haemangioma] Breast ultrasound image demonstrating breast parenchymal echotexture.,[intact breast tissue appearance] Breast ultrasound image demonstrating breast parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006609@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006609@0.png,[haemangioma] Breast ultrasound image showing visualized parenchymal tissue composition.,[normal background tissue appearance] Breast ultrasound image showing visualized parenchymal tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006611@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006611@0.png,[haemangioma] Breast ultrasound image demonstrating the background appearance of breast parenchyma.,[preserved breast tissue appearance] Breast ultrasound image demonstrating the background appearance of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006614@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006614@0.png,[haemangioma] Breast ultrasound image showing sonographic breast tissue background.,[sonographically negative] Breast ultrasound image showing sonographic breast tissue background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006620@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006620@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating the echotexture of visualized breast tissue.,[radiologically unremarkable] Breast ultrasound image demonstrating the echotexture of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006622@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006622@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing the tissue composition of the breast parenchyma.,[no discrete mass] Breast ultrasound image showing the tissue composition of the breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006624@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006624@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating background breast tissue features.,[unremarkable breast ultrasound] Breast ultrasound image demonstrating background breast tissue features.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006627@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006627@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing the visualized breast parenchyma with assessable tissue composition.,[intact parenchymal architecture] Breast ultrasound image showing the visualized breast parenchyma with assessable tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006629@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006629@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing breast parenchyma described by sonographic tissue appearance.,[normal-appearing parenchymal tissue] Breast ultrasound image showing breast parenchyma described by sonographic tissue appearance.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006630@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006630@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating background parenchymal tissue in the ultrasound field.,[normal-appearing breast tissue] Breast ultrasound image demonstrating background parenchymal tissue in the ultrasound field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006631@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006631@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing the sonographic appearance of the visualized breast parenchyma.,[no discrete mass] Breast ultrasound image showing the sonographic appearance of the visualized breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006634@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006634@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating breast tissue composition as part of the imaging background.,[intact] Breast ultrasound image demonstrating breast tissue composition as part of the imaging background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006637@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006637@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing background echotexture within the breast parenchyma.,[preserved background tissue appearance] Breast ultrasound image showing background echotexture within the breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006641@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006641@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating parenchymal background tissue on ultrasound.,[intact breast tissue appearance] Breast ultrasound image demonstrating parenchymal background tissue on ultrasound.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006642@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006642@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing the visualized background tissue of the breast.,[sonographically negative] Breast ultrasound image showing the visualized background tissue of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006643@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006643@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating the parenchymal echogenic pattern of breast tissue.,[normal background tissue appearance] Breast ultrasound image demonstrating the parenchymal echogenic pattern of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006646@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006646@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing the imaging background of the breast parenchyma.,[sonographically negative] Breast ultrasound image showing the imaging background of the breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006652@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006652@0.png,[primary angiosarcoma of the breast] Breast ultrasound image demonstrating the ultrasound appearance of breast tissue composition.,[unremarkable background breast tissue] Breast ultrasound image demonstrating the ultrasound appearance of breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006663@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006663@0.png,[primary angiosarcoma of the breast] Breast ultrasound image showing background breast tissue used for sonographic interpretation.,[no suspicious sonographic finding] Breast ultrasound image showing background breast tissue used for sonographic interpretation.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006666@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006666@0.png,[liposarcoma] Breast ultrasound image demonstrating the visible parenchymal context of the breast.,[radiologically unremarkable] Breast ultrasound image demonstrating the visible parenchymal context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006667@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006667@0.png,[liposarcoma] Breast ultrasound image showing sonographic texture of the breast parenchyma.,[maintained] Breast ultrasound image showing sonographic texture of the breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006668@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006668@0.png,[liposarcoma] Breast ultrasound image demonstrating the tissue background surrounding the imaging field.,[unremarkable background breast tissue] Breast ultrasound image demonstrating the tissue background surrounding the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006670@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006670@0.png,[liposarcoma] Breast ultrasound image showing visualized breast tissue with parenchymal echotexture.,[unremarkable background breast tissue] Breast ultrasound image showing visualized breast tissue with parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006671@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006671@0.png,[liposarcoma] Breast ultrasound image demonstrating the background tissue pattern of the breast.,[normal-appearing parenchymal tissue] Breast ultrasound image demonstrating the background tissue pattern of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006673@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006673@0.png,[liposarcoma] Breast ultrasound image showing the sonographic breast parenchymal background.,[maintained parenchymal organization] Breast ultrasound image showing the sonographic breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006675@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006675@0.png,[liposarcoma] Breast ultrasound image demonstrating tissue composition in the visualized parenchymal region.,[maintained] Breast ultrasound image demonstrating tissue composition in the visualized parenchymal region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006676@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006676@0.png,[liposarcoma] Breast ultrasound image showing the background echogenic appearance of breast tissue.,[negative sonographic finding] Breast ultrasound image showing the background echogenic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006678@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006678@0.png,[liposarcoma] Breast ultrasound image demonstrating breast parenchymal background and sonographic tissue appearance.,[intact] Breast ultrasound image demonstrating breast parenchymal background and sonographic tissue appearance.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006682@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006682@0.png,[liposarcoma] Breast ultrasound image showing background echotexture as part of the breast tissue context.,[normal-appearing parenchymal tissue] Breast ultrasound image showing background echotexture as part of the breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006694@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006694@0.png,[liposarcoma] Breast ultrasound image demonstrating breast tissue composition within the background parenchyma.,[no suspicious breast lesion] Breast ultrasound image demonstrating breast tissue composition within the background parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006695@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006695@0.png,[liposarcoma] Breast ultrasound image showing the background parenchymal echotexture of the breast.,[no mass-like sonographic finding] Breast ultrasound image showing the background parenchymal echotexture of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006703@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006703@0.png,[liposarcoma] Breast ultrasound image demonstrating sonographic tissue characteristics of the background breast parenchyma.,[normal-appearing parenchymal tissue] Breast ultrasound image demonstrating sonographic tissue characteristics of the background breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006708@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006708@0.png,[liposarcoma] Breast ultrasound image showing background breast tissue with visible parenchymal texture.,[normal breast tissue appearance] Breast ultrasound image showing background breast tissue with visible parenchymal texture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006709@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006709@0.png,[liposarcoma] Breast ultrasound image demonstrating the tissue composition of the non-focal breast background.,[unremarkable breast ultrasound] Breast ultrasound image demonstrating the tissue composition of the non-focal breast background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006712@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006712@0.png,[liposarcoma] Breast ultrasound image showing visualized breast parenchyma with background echogenic texture.,[no discrete mass] Breast ultrasound image showing visualized breast parenchyma with background echogenic texture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006716@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006716@0.png,[atypical ductal hyperplasia] Breast ultrasound image demonstrating background tissue composition and parenchymal appearance.,[preserved breast tissue appearance] Breast ultrasound image demonstrating background tissue composition and parenchymal appearance.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006720@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006720@0.png,[atypical ductal hyperplasia] Breast ultrasound image showing the sonographic background of breast tissue composition.,[radiologically unremarkable] Breast ultrasound image showing the sonographic background of breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006722@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006722@0.png,[atypical ductal hyperplasia] Breast ultrasound image demonstrating background parenchymal tissue characteristics.,[normal breast tissue appearance] Breast ultrasound image demonstrating background parenchymal tissue characteristics.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/006723@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/006723@0.png,[atypical ductal hyperplasia] Breast ultrasound image showing the visualized glandular tissue component within breast parenchyma.,[unremarkable breast ultrasound] Breast ultrasound image showing the visualized glandular tissue component within breast parenchyma.
